V1;CORRELA_16;CORRE_9;IDOJ1;IDAIO;CIMREP;BRUTA;CONSUI;GAS;EMPAQUE;HONORA;COMISION;ARRIENDO;SEGURO;ASEO;ENERGIA;COMUNICA;PUBLICO;FLETES;PUBLICI;ADECUA;REGALA;OUTSOURCING;OTROS;SUELDOS;PRESTAC;VENTA;AGREGA;PERREMUN;SOCIOS;PERSONOM;DIRECTO;AGENCIA;APRENDIZ;TOTPERSO;PROMUJ;PROHOM;PERMUJ;PERHOM;DIRMUJ;DIRHOM;AGEMUJ;AGEHOM;APRENMUJ;APRENHOM;TOTMUJ;TOTHOM;SUEPLAN;PREPLAN;REMPLAN;COTIZA;GASAGEN;REMTEMP;TOTREM;INVINI;INVFIN;ROTACION;INVPRO;CTO;CTOINS;VENTASNOP;GASTOS;GASTOSNOP;GASTOPNOP
989243;465;464-465;14;2001;0;1233673;1388320;0;0;255635;0;43520;33347;13725;17124;42708;4893;31674;38047;40204;0;20704;158596;1607175;540668;3686865;-154647;23;0;23;0;0;1;24;0;0;12;11;0;0;0;0;1;0;13;11;1596846;251049;1847895;237365,4;0;0;2085260,4;7206836;7846464;2462104;7526650;2462104;2462104;0;3405343;4573949;10199011
989255;4772;476 - 477;14;2001;0;5325305;2297019,5;0;79906;190527;0;1425372;27738;40787;88378;40952;11738;9595;3427;174200;0;0;204399,5;1414626;562311;12848933;3028285,5;96;1;96;0;0;4;101;0;1;74;22;0;0;0;0;4;0;78;23;1385922;337619;1723541;193124,24;0;0;1916665,24;6353324;4728653;7509824;5540988,5;7509824;7509824;0;10174583;461320;12699412
989260;4759-4761;476 - 477;14;2012;0;11334785;3975186,5;36;76431;61280;0;2563671;2259;18003;145392;29965;2724;104881;8753;45670;0;0;205545,5;2571921;1561467;16400790;7359598,5;102;0;102;0;25;2;129;0;0;76;26;0;0;17;8;0;2;93;36;2551999;737794;3289793;706831,8;710576;0;3996624,8;5179652;3574258;5120541;4376955;5120541;5120541;0;8755986;1237382;15027366
989261;466;466-469;5;2002;0;2436678;491620,5;0;0;71248;0;164185;18951;6651;7838;36357;6421;86711;3920;12623;0;0;76715,5;708226;287963;8650416;1945057,5;18;0;18;0;0;1;19;0;0;11;7;0;0;0;0;1;0;12;7;697722;143737;841459;123298,8;0;0;964757,8;1561464;;6270897;780732;6270897;6270897;0;6917137;577782;8595148
989265;465;464-465;14;2002;0;573536;625577;431;0;299602;0;156105;2553;15895;16787;54816;6130;5490;0;25880;0;0;41888;803238;272989;1405018;-52041;37;0;37;0;0;0;37;0;0;11;26;0;0;0;0;0;0;11;26;803238;229101;1032339;26599,68;0;0;1058938,68;3413361;2770553;822570;3091957;822570;822570;0;2511186;0;3733783
989267;466;466-469;4;2002;0;21346407;5537630,5;437;101293;883984;0;326253;442751;48250;14208;113184;2856;776060;474413;389596;0;0;825791,5;3109478;1871829;52701960;15808776,5;74;0;74;0;23;0;97;0;0;39;35;0;0;13;10;0;0;52;45;3109478;737595;3847073;985627,92;1138554;0;4832700,92;11863180;17011589;31357102;14437384,5;31357102;31357102;0;26456618;1711704;35757499
989274;464;464-465;5;2002;0;43118637;6291924,5;270;0;1682223;0;192594;341791;16158;45040;495309;2246;0;1352389;62266;0;1050523;1051115,5;7996388;3401369;169316125;36826712,5;122;0;122;0;0;10;132;0;0;64;58;0;0;0;0;5;5;69;63;7942813;1549842;9492655;1572432,52;0;0;11065087,52;21953162;24704520;126208638;23328841;126208638;126208638;0;136059678;21351821;169327724
989283;464;464-465;5;2002;0;10459156;3188142;0;24011;293293;0;71215;85801;2054;32566;29192;2721;520096;1480929;68667;0;0;577597;2071128;707400;17468195;7271014;50;0;50;0;0;2;52;0;0;21;29;0;0;0;0;1;1;22;30;2058620;435053;2493673;229159,24;0;0;2722832,24;3210885;3345891;6997889;3278388;6997889;6997889;0;10856726;2552186;16375497
989304;462;462-463;4;2003;0;3525840;848867;209;8418;92523;0;427882;19205;59086;37799;22672;29096;8347;33877;58150;0;0;51603;1021170;376313;39958485;2676973;44;0;44;0;0;2;46;0;0;21;23;0;0;0;0;1;1;22;24;1010146;187138;1197284;159085,08;0;0;1356369,08;2481933;2292548;36564334;2387240,5;36564334;36564334;0;37637638;208700;39529604
989310;4771;476 - 477;14;2003;0;2403919;352414,5;20;0;31497;0;60541;796;20088;162856;3366;16713;1485;19493;28849;0;0;6710,5;527425;198723;8344362;2051504,5;39;0;0;39;0;2;41;0;0;0;0;27;12;0;0;2;0;29;12;0;94929;0;90342,24;0;511990;602332,24;3027141;3688511;5941014;3357826;5941014;5941014;0;6396998;0;7166036
989313;464;464-465;14;2003;0;2540722;699662,5;0;0;182366;0;93808;45661;3513;3288;55018;2231;213656;49605;7552;0;0;42964,5;976351;357812;11596670;1841059,5;24;0;24;0;0;1;25;0;0;11;13;0;0;0;0;1;0;12;13;971071;174134;1145205;154029,36;0;0;1299234,36;7459979;7206251;9058796;7333115;9058796;9058796;0;10038482;2424757;13950267
989319;466;466-469;14;2003;0;2977085;499599,5;802;0;44677;0;16761;39081;6793;20374;26637;5118;96595;1377;38846;0;0;175934,5;440918;303189;14508127;2477485,5;46;0;7;39;1;0;47;0;0;4;3;11;28;0;1;0;0;15;32;113938;195712;161598;94001,16;26604;326980;582579,16;7450679;7061057;11523196;7255868;11523196;11523196;0;12370209;834196;14040717
989322;465;464-465;14;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
989336;464;464-465;14;2004;0;13571656;4591758,5;0;0;208097;11545;573785;27596;698;6473;29896;7501;293729;1606471;294;915110;0;389990,5;2822073;1204762;18035689;8979897,5;83;0;83;0;27;3;113;0;0;63;20;0;0;24;3;3;0;90;23;2805444;636778;3442222;487181,04;520573;0;3929403,04;1475525;1828890;4466881;1652207,5;4466881;4466881;0;9220959;327266;14350763
989339;453;453-454;14;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
989340;4759-4761;476 - 477;14;2004;0;2553009;744140,5;0;6034;62653;0;530361;11768;4308;53254;33804;4654;1744;15982;2332;0;0;17246,5;669166;260174;4041122;1808868,5;31;4;31;0;0;1;36;2;2;16;15;0;0;0;0;0;1;18;18;657809;114234;772043;131021,04;0;0;903064,04;4224800;2931734;1542649;3578267;1542649;1542649;0;2375403;870284;4175027
989346;464;464-465;14;2004;0;3218186;1208255,5;0;30765;13020;308199;151410;20107;0;30333;18805;6940;248133;9851;81705;0;0;69872,5;180023;69111;11207786;2009930,5;12;0;6;6;14;0;26;0;0;5;1;3;3;7;7;0;0;15;11;109923;39212;133868;25406,12;219115;70100;229374,12;5292925;5442331;7986752;5367628;7986752;7986752;0;9190213;633687;10310525
989347;453;453-454;5;2004;0;1518601;613712,5;422;0;0;140697;302784;17391;5917;13208;22985;6140;8987;0;26638;0;33793;34750,5;181943;68549;4237559;904888,5;15;2;15;0;0;1;18;0;2;7;8;0;0;0;0;0;1;7;11;175798;37637;213435;27315,12;0;0;240750,12;3407161;3565051;2871946;3486106;2871946;2871946;0;3580428;333371;4219687
989350;465;464-465;14;2004;0;7718204;2739520,5;0;0;157720;0;172559;22543;1092;14168;308173;249;654030;0;28857;0;0;1380129,5;1122040;385545;12687186;4978683,5;20;0;20;0;0;0;20;0;0;8;12;0;0;0;0;0;0;8;12;1122040;194972;1317012;159751,72;0;0;1476763,72;2567691;2526991;4977894;2547341;4977894;4977894;0;9212277;2162068;12975076
989352;465;464-465;14;2004;0;4083033;1124626;309;265;153615;0;72648;9061;6872;30700;54472;7041;3499;3297;649654;0;0;133193;847787;395269;10455476;2958407;36;1;36;0;0;2;39;1;0;20;16;0;0;0;0;0;2;21;18;834350;214129;1048479;161077,44;0;0;1209556,44;1336645;1479813;6381355;1408229;6381355;6381355;0;7690542;167668;9696515
989357;465;464-465;5;2004;18303012;9514634;661060;0;0;40018;178060;258087;9496;1058;19912;42846;1737;1042;4950;16550;0;0;87304;2618208;1663034;44537010;8853574;41;0;41;0;0;2;43;0;0;19;22;0;0;0;0;1;1;20;23;2615577;514963;3130540;1045327,24;0;0;4175867,24;303933;247288;16782095,41;275610,5;16782029;35085041;0;36505615;278740;41715706
989361;464;464-465;14;2004;0;19254412;6643768;0;87748;587685;122996;229706;0;0;27133;125962;3420;2233781;1420930;33607;0;0;927045;3130573;1059284;27938496;12610644;73;0;73;0;39;4;116;0;0;38;35;0;0;16;23;1;3;55;61;3093872;536826;3630698;445434,48;843755;0;4076132,48;2469244;2519072;8681236;2494158;8681236;8681236;0;15714006;231425;21222441
989364;465;464-465;14;2005;0;3106420;401762,5;1013;16836;151811;0;93747;46472;1994;4822;12177;3460;3287;11893;11276;0;0;41894,5;481926;180963;8314374;2704657,5;18;0;5;13;0;0;18;0;0;3;2;10;3;0;0;0;0;13;5;299373;86890;351232;78772,68;0;182553;612557,68;3554184;3011810;5216866;3282997;5216866;5216866;0;5711210;103586;7050708
989365;464;464-465;4;2005;0;4439519;1797718;125;0;109214;136505;671692;34905;26643;43297;123747;3783;228508;73496;10794;0;0;16555;832131;353955;10574383;2641801;42;0;0;42;17;2;61;0;0;0;0;27;15;11;6;1;1;39;22;0;181928;0;147174,76;318454;813407;960581,76;3743976;3559937;6154756;3651956,5;6154756;6154756;0;7796783;777301;10128799
989366;454;453-454;14;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
989378;4719;471-472;14;1997;0;2953939,667;596707,5;1146,666667;6626,666667;136589,3333;11807,33333;82375,66667;24369,33333;53002,33333;96397,33333;45746,33333;20340;2167,666667;21798;47540;67;8304,666667;37601,83333;824018,3333;373537;16442133,33;2357232,167;58,33333333;1;19;39;0;2;61;1;0,333333333;9,333333333;10;11;28;0;0;0,666666667;1,333333333;22;39,66666667;351213,6667;189967;429329,6667;160144,4533;0;452501,3333;1041975,453;5609749;6998118,333;13488193,67;6303933,667;13488193,67;13488193,67;0;14211754;252892,3333;15786009,67
989398;465;464-465;14;1981;0;606358;240546;852;634;67430;0;0;12754;9565;21875;23113;3574;10009;5108;19092;0;0;66540;202484;91769;1420807;365812;12;0;12;0;0;0;12;0;0;6;6;0;0;0;0;0;0;6;6;202484;57779;260263;30180,88;0;0;290443,88;4999191;5161425;823361;5080308;823361;823361;0;1149138;139463;1603699
989399;465;464-465;4;2004;0;942162;382596;0;3238;100307;836;101444;5628;64996;5697;25955;4471;28223;2400;23592;0;0;15809;632257;247310;3328334;559566;19;0;19;0;0;1;20;0;0;10;9;0;0;0;0;1;0;11;9;625656;134516;760172;92707,92;0;0;852879,92;1061638;1156262;2340573;1108950;2340573;2340573;0;2790999;154858;5101962
989409;466;466-469;14;1984;0;250941;157397,5;0;23768;25350;0;0;1208;335;2986;5080;1342;24875;24181;11057;0;29011;8204,5;52446;25010;1120694;93543,5;4;1;2;2;0;0;5;0;1;1;1;1;1;0;0;0;0;2;3;26242;13244;32664;10591,68;0;26204;69459,68;761101;583981;861907;672541;861907;861907;0;1114749;0;1195673
989410;465;464-465;14;1985;147027;10384463;1343513;0;188;93414;1723;380567;82012;7797;9438;95823;92;10923;397753;55781;0;0;208002;1066735;540959;28729431;9040950;20;2;20;0;0;1;23;1;1;15;5;0;0;0;0;1;0;17;6;1060226;300850;1361076;204195,08;0;0;1565271,08;2056963;5211401;18189029,04;3634182;18189029;18336056;0;21191189;3777897;27384411
989415;466;466-469;14;1986;0;2836345;1396489,5;0;0;54313;38255;209649;16752;98992;57969;27850;12939;271805;117746;35234;0;0;149981,5;560590;233459;6824902;1439855,5;24;0;4;20;16;1;41;0;0;3;1;14;6;13;3;0;1;30;11;153873;125402;187181;92665,4;305004;400733;680579,4;3040015;2481893;3996403;2760954;3996403;3996403;0;5324850;1427214;7914330
989417;466;466-469;14;1987;0;1240155;130480,5;0;0;44565;0;2215;17730;0;4942;12791;1929;17812;0;20690;0;0;7806,5;419358;200031;2396087;1109674,5;16;2;16;0;0;0;18;1;1;7;9;0;0;0;0;0;0;8;10;419358;111334;530692;76293,56;0;0;606985,56;337748;414942;1148086;376345;1148086;1148086;0;1332966;41497;2015050
989422;465;464-465;14;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
989438;465;464-465;4;2005;0;571947;82114,5;950;0;25102;0;14600;3286;750;1500;3401;2200;974;0;2045;0;0;27306,5;129792;0;2452558;489832,5;2;0;0;2;0;0;2;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;129792;129792;0;48667;1835012;24333,5;1835012;1835012;0;1968166;161019;2258977
989440;466;466-469;14;2005;0;8683687;3213098;0;0;532583;0;192324;178711;1933;5946;58880;314;1325;821078;291511;0;59849;112368;2319625;906330;46171765;5470589;23;0;23;0;20;1;44;0;0;3;20;0;0;10;10;1;0;14;30;2308887;348621;2657508;463562,36;956276;0;3121070,36;27821924;17809356;37495924;22815640;37495924;37495924;0;40307794;2113025;46874596
989442;462;462-463;14;2005;0;5773028;2343915;67618;704984;124160;0;75693;47886;7861;84071;15973;12280;329875;0;96874;0;92789;44022;1336615;542574;9310819;3429113;87;0;87;0;26;2;115;0;0;74;13;0;0;22;4;1;1;97;18;1313193;271694;1584887;236873,44;639829;0;1821760,44;1650671;1547272;3497243;1598971,5;3497243;3497243;0;5318082;975441;9052201
989448;4772;476 - 477;14;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
989455;466;466-469;14;2005;0;6245989;825008,5;297;36316;121784;0;263815;94889;12835;10731;18948;4934;172306;16122;42398;0;0;29633,5;1126411;528176;18779850;5420980,5;42;0;42;0;0;2;44;0;0;26;16;0;0;0;0;2;0;28;16;1112893;307773;1420666;188233,24;0;0;1608899,24;3713707;4385808;12541707;4049757,5;12541707;12541707;0;13622251;329879;17047510
989460;453;453-454;5;2005;0;5472575;2146406,5;0;0;120128;0;354741;79816;25393;13640;48689;8365;813936;450917;69715;14933;0;146133,5;1222761;627807;21641115;3326168,5;32;0;32;0;0;2;34;0;0;7;25;0;0;0;0;0;2;7;27;1217687;326505;1544192;255221,28;0;0;1799413,28;7093863;4668768;16015552;5881315,5;16015552;16015552;0;18467667;5952708;26718448
989471;466;466-469;2;2010;0;908910;736122,5;13;1338;80858;0;298007;18376;8463;13401;23948;2132;25317;20718;223589;0;0;19962,5;305540;109668;3942499;172787,5;17;0;17;0;0;0;17;0;0;5;12;0;0;0;0;0;0;5;12;305540;55887;361427;49369,88;0;0;410796,88;6262458;4561465;2845851;5411961,5;2845851;2845851;0;3628203;523937;4600692
989475;466;466-469;14;2006;0;1364867;368644,5;0;4485;55096;16123;93876;29757;5844;9150;18461;968;57738;700;16214;0;0;60232,5;344233;144755;7652351;996222,5;23;0;23;0;0;0;23;0;0;6;17;0;0;0;0;0;0;6;17;344233;76520;420753;60569,16;0;0;481322,16;2334027;2457454;6279638;2395740,5;6279638;6279638;0;6797592;984518;8293559
989480;466;466-469;14;2006;0;3758391;658181;238;2949;63557;68875;87843;5600;6625;58077;50715;17635;6100;22309;165204;0;0;102454;741993;314961;13582278;3100210;47;0;26;21;0;2;49;0;0;16;10;13;8;0;0;1;1;30;19;522807;176286;655111;119974,92;0;214665;989750,92;8630397;6409031;9831733;7519714;9831733;9831733;0;10914028;414560;12510163
989490;464;464-465;14;2006;0;10668800;2022344;31;33712;60114;213;373614;68037;44422;13917;70983;2921;796243;55324;48131;0;0;143147;1792566;850428;34493221;8646456;35;0;35;0;11;3;49;0;0;15;20;0;0;3;8;2;1;20;29;1770547;479463;2250010;316913,8;311535;0;2566923,8;5836082;8917688;23827269;7376885;23827269;23827269;0;26067950;5290209;34423749
989494;466;466-469;7;2009;0;15728200;2823977,5;0;17678;568327;2221;59532;214554;1647;13748;87270;1803;505590;508027;92277;0;0;751303,5;4795139;2965982;36446929;12904222,5;87;0;87;0;0;3;90;0;0;37;50;0;0;0;0;1;2;38;52;4766107;1937743;6703850;888151,64;0;0;7592001,64;5878272;6318411;18983161;6098341,5;18983161;18983161;0;23117509;6430508;37351737
989496;464;464-465;5;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
989507;465;464-465;14;2006;0;5086852;1562907,5;37;0;371091;7251;80418;1383;2588;12649;21461;2238;34616;15345;7834;0;461494;85226,5;576230;290854;7198142;3523944,5;8;0;8;0;14;0;22;0;0;3;5;0;0;11;3;0;0;14;8;576230;176257;752487;95942,84;459276;0;848429,84;6908874;6540484;2102378;6724679;2102378;2102378;0;3592211;1381063;6314328
989511;466;466-469;14;2007;0;3950942;867378;154;16546;80104;0;464669;36952;16064;12687;31300;3759;19454;77569;67591;0;0;40529;971235;347837;32870421;3083564;39;0;39;0;0;1;40;0;0;10;29;0;0;0;0;0;1;10;30;962520;169726;1132246;152237,88;0;0;1284483,88;5344924;5071215;28911633;5208069,5;28911633;28911633;0;30129437;13563;31540572
989519;466;466-469;14;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
989520;465;464-465;4;2007;0;856909;682570;0;64873;281168;0;56748;0;0;3579;9371;1000;33846;0;0;0;0;231985;1016913;455709;2726099;174339;5;0;5;0;0;0;5;0;0;2;3;0;0;0;0;0;0;2;3;1016913;236036;1252949;168420,68;0;0;1421369,68;1559244;0;1823591;779622;1823591;1823591;0;2875574;51478;4399674
989525;465;464-465;5;2007;3166502;6043277;547160;93;0;111395;0;159467;9886;0;25061;30029;8996;3243;0;0;0;0;37818;1615242;673930;11117385;5496117;52;0;52;0;3;3;58;0;0;3;49;0;0;0;3;0;3;3;55;1596874;292707;1889581;340460,6;161172;0;2230041,6;4767667;7473186;1844941,517;6120426,5;1844941;5011443;0;5561530;551799;11290923
989573;4771;476 - 477;14;2008;0;4376360;1919925,5;787;0;76476;0;697805;29131;29539;104789;114307;8982;72956;59895;91610;0;0;13345,5;1066613;390049;13351590;2456434,5;98;0;86;12;0;2;100;0;0;67;19;6;6;0;0;1;1;74;26;910391;216763;1093843;154414;0;142251;1390508;0;0;;0;8975801;8975801;0;10417849;214601;12089112
989577;464;464-465;14;2008;0;585418;258730,5;0;0;15380;8153;120607;20018;3995;3024;2839;420;28750;652;1924;0;0;46151,5;93435;36148;1267450;326687,5;6;0;6;0;2;0;8;0;0;2;4;0;0;0;2;0;0;2;6;93435;18967;112402;14622,92;6817;0;127024,92;1238614;1065714;679184;1152164;679184;679184;0;998425;0;1260490
989581;466;466-469;5;2009;0;2286723;667730,5;0;24486;171100;12633;184108;9479;4396;3485;13996;1524;141073;71163;7597;0;0;22690,5;509225;192398;4932950;1618992,5;22;0;22;0;0;1;23;0;0;14;8;0;0;0;0;1;0;15;8;498691;110993;609684;71873,24;0;0;681557,24;1791445;1038432;2589068;1414938,5;2589068;2589068;0;3349206;591469;4701038
989582;466;466-469;14;2008;0;7940283;1751413;710;0;875687;0;218464;105795;74579;20090;134791;8110;29021;2001;69815;0;0;212350;2165113;1019351;193937765;6188870;80;0;80;0;0;13;93;0;0;30;50;0;0;0;0;10;3;40;53;2030487;422104;2452591;531182,68;0;0;2983773,68;49600724;44050738;185989636;46825731;185989636;185989636;0;190004092;2251931;195955838
989584;466;466-469;14;2008;0;2615198;2065062;0;12912;129570;0;230953;5689;2121;1752;26570;3383;652807;869476;7312;0;52584;69933;619850;300245;7200064;550136;19;0;19;0;0;0;19;0;0;8;11;0;0;0;0;0;0;8;11;619850;164282;784132;112336,6;0;0;896468,6;2456349;2020095;4592712;2238222;4592712;4592712;0;6778178;1752083;9559976
989586;4772;476 - 477;4;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
989588;4771;476 - 477;14;2008;0;9771797;9198962;0;144915;1635419;754935;54037;36728;84268;226388;15789;1360;61586;66425;224513;803341;0;843336;842390;421481;27336460;572835;58;0;58;0;5;2;65;0;0;30;28;0;0;2;3;2;0;34;31;829273;230728;1060001;168091,48;119166;0;1228092,48;6182015;5984644;17564092;6083329,5;17564092;17564092;0;23749995;1461420;26862490
989590;466;466-469;14;2008;0;5198010;811825,5;0;190870;48579;0;206701;26939;30490;25136;30259;7072;20079;37406;102122;0;0;86172,5;687179;283612;50252400;4386184,5;68;2;68;0;0;0;70;0;2;5;63;0;0;0;0;0;0;5;65;687179;169542;856721;95360,96;0;0;952081,96;3334609;2048986;45046544;2691797,5;45046544;45046544;0;46715400;129216;47887665
989593;466;466-469;14;2008;0;271027;186018,5;0;0;35381;0;38301;730;3953;4484;5297;1403;791;20022;39166;31131;0;5359,5;279913;159991;1718660;85008,5;10;4;10;0;0;0;14;0;4;2;8;0;0;0;0;0;0;2;12;279913;103623;383536;48273,2;0;0;431809,2;1429170;1235581;1439787;1332375,5;1439787;1439787;0;1631165;12947;2089274
989599;4711-472;471-472;14;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
989601;466;466-469;14;2010;0;3424017;545078,5;0;30582;68595;5199;60912;29774;7149;19996;23353;4349;15280;8160;134393;0;0;137336,5;811930;339441;12687436;2878938,5;47;0;47;0;0;0;47;0;0;16;31;0;0;0;0;0;0;16;31;811930;168265;980195;145631,6;0;0;1125826,6;1775434;1455929;9271265;1615681,5;9271265;9271265;0;10131790;236624;11750925
989603;465;464-465;14;2009;0;12472816;1174625,5;0;0;181723;17533;175119;36090;39494;12929;80487;761;4772;573368;168;0;0;52181,5;4255481;1496526;103394796;11298190,5;47;0;47;0;0;2;49;0;0;26;21;0;0;0;0;2;0;28;21;4241963;661815;4903778;692963,24;0;0;5596741,24;5787896;3702603;90913068;4745249,5;90913068;90913068;0;93587052;26275371;125817378
989605;462;462-463;14;2009;0;526989;359746;0;884;57073;120941;20054;17665;0;0;6672;329;3873;3120;37964;0;0;91171;340313;122847;1705087;167243;29;1;29;0;0;1;31;0;1;7;22;0;0;0;0;0;1;7;24;337133;66057;403190;49074,88;0;0;452264,88;24731;39396;1137550;32063,5;1137550;1137550;0;1588938;23792;2217958
989607;462;462-463;14;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
989611;464;464-465;14;2009;60833;4684719;3094658;28;5664;437947;0;905937;5828;15055;33251;33773;935;73175;396596;82969;0;0;240195;643761;311657;10947872;1590061;16;0;16;0;45;1;62;0;0;10;6;0;0;27;18;1;0;38;24;633145;157330;790475;131808,84;863305;0;922283,84;5412971;5482550;6199472,011;5447760,5;6199472;6260305;0;8919851;49403;10833869
989612;465;464-465;14;2009;427351;2952526;884278;28;0;60672;7220;321150;11440;16674;39181;14880;37694;78586;6659;159299;0;0;130795;614980;248619;6007576;2068248;49;1;49;0;0;3;53;1;0;20;29;0;0;0;0;2;1;23;30;583408;149048;732456;83383,64;0;0;815839,64;5209542;8185365;2618787,064;6697453,5;2618787;3046138;0;4200713;511931;5760224
989613;464;464-465;14;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
989614;4759-4761;476 - 477;9;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
989618;4759-4761;476 - 477;14;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
989619;466;466-469;14;2009;0;1015194;675847,5;0;0;184992;3940;159823;130022;288;4088;19526;2744;78470;5607;7105;0;0;79242,5;406214;250183;2784076;339346,5;11;0;10;1;0;0;11;0;0;2;8;1;0;0;0;0;0;3;8;401474;122132;521663;114739,24;0;4740;641142,24;2367430;1683937;1761036;2025683,5;1761036;1761036;0;2533463;616495;4064345
989621;465;464-465;14;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
989629;464;464-465;14;2009;0;7568338;3058767;542;31028;212529;0;448015;57421;46120;45747;37112;22751;1055307;2313;497753;0;0;158580;1106666;441498;33676519;4509571;47;1;47;0;26;2;76;0;1;36;11;0;0;19;7;2;0;57;19;1096856;260210;1357066;158541,36;443549;0;1515607,36;2097387;1861654;26105333;1979520,5;26105333;26105333;0;29057446;272772;31463636
989633;462;462-463;4;2009;0;32177036;3996038,5;0;0;1612238;0;139229;457634;8910;8125;79648;3181;753663;90;4943;0;590146;120002,5;2819123;866695;607711171;28180997,5;25;0;25;0;6;1;32;0;0;10;15;0;0;3;3;1;0;14;18;2808697;328496;3137193;438831,48;114820;0;3576024,48;79775734;99471580;575665824;89623657;575665824;575665824;0;582283308;4511598;590622770
989640;462;462-463;5;2009;0;93279802;74435036,5;1155;154808;1274037;65584148;2826330;71017;734184;150056;265313;60037;2183418;172986;42232;0;489452;425863,5;4335462;1702135;135740102;18844765,5;167;0;167;0;0;8;175;0;0;94;73;0;0;0;0;6;2;100;75;4291016;923857;5214873;687166;0;0;5902039;36346773;22275308;42568457;29311040,5;42568457;42568457;0;118919406;19205178;144411178
989656;4772;476 - 477;14;2009;0;-3008106;1890171;16;0;85626;0;1389198;28181;18309;55024;164335;3532;34861;19442;13198;0;0;78449;710599;244539;6982234;-4898277;25;0;25;0;0;3;28;0;0;9;16;0;0;0;0;1;2;10;18;689971;127518;817489;98071,16;0;0;915560,16;9979736;;10004144;4989868;10004144;10004144;0;12053325;1393462;14455315
989660;465;464-465;14;2009;0;2235590;27087,5;0;1000;240;0;2918;3922;720;257;2364;34;2072;250;517;0;3500;9293,5;136000;47447;4580191;2208502,5;9;0;9;0;0;0;9;0;0;5;4;0;0;0;0;0;0;5;4;136000;23800;159800;20686,28;0;0;180486,28;1046475;1485880;2353513;1266177,5;2353513;2353513;0;2405494;123000;2711941
